timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
5380,0.37,1.03,0.07,20.02,14.83,-54.87
5400,0.52,0.70,0.05,24.48,31.37,-65.67
5420,0.26,1.29,-0.39,30.09,71.96,-88.56
5440,-0.26,1.65,0.08,55.60,23.44,-31.92
5460,0.19,1.00,-0.23,7.57,2.93,-0.06
5480,0.23,0.99,-0.09,-10.93,-5.80,-0.31
5500,0.25,0.99,-0.08,-7.20,-1.46,-1.59
5520,0.27,0.96,-0.14,-0.85,4.64,-4.82
5540,0.25,0.98,-0.11,0.43,6.96,-8.97
5560,0.22,0.98,-0.13,1.77,8.30,-10.01
5580,0.19,0.99,-0.12,0.92,3.54,-10.19
5600,0.19,1.01,-0.09,0.24,0.98,-8.36
5620,0.20,1.00,-0.09,1.10,0.31,-5.86
5640,0.21,1.00,-0.11,2.08,1.40,-2.99
5660,0.21,0.99,-0.12,2.14,2.87,-2.26
5680,0.20,0.99,-0.13,1.59,2.69,-1.40
5700,0.20,0.99,-0.13,-1.10,1.04,-0.61
5720,0.21,0.99,-0.13,-2.44,0.06,-0.49
5740,0.21,0.99,-0.12,-2.69,0.18,-1.10
5760,0.21,0.99,-0.11,-2.38,0.06,-1.59
5780,0.21,0.99,-0.12,-1.34,-0.37,-1.59
5800,0.21,0.99,-0.13,-0.85,-0.37,-1.71
5820,0.21,0.99,-0.13,-0.37,0.37,-1.95
5840,0.20,1.00,-0.12,-1.34,0.55,-1.77
5860,0.20,1.00,-0.11,-1.22,0.73,-0.67
5880,0.20,0.99,-0.12,-1.16,1.34,0.00
5900,0.21,0.99,-0.12,-1.40,1.10,0.31
5920,0.20,0.99,-0.12,-1.89,0.79,0.49
5940,0.18,1.00,-0.11,-2.75,-1.89,2.01
5960,0.20,0.99,-0.12,-6.29,-4.03,2.75
5980,0.19,0.99,-0.12,-8.61,-5.98,3.05
6000,0.18,1.00,-0.12,-12.82,-9.22,3.97
6020,0.19,1.03,-0.08,-17.33,-12.02,8.73
6040,0.21,1.02,-0.06,-16.17,-10.93,11.96
6060,0.19,1.07,-0.07,-12.88,-9.58,16.24
6080,0.19,1.15,-0.12,-9.22,-12.94,27.95
6100,0.26,1.17,-0.17,-6.41,-15.44,39.18
6120,0.25,1.22,-0.19,-6.47,-12.51,48.71
6140,0.24,1.15,-0.19,-15.01,-9.77,60.00
6160,0.26,1.09,-0.16,-21.55,-11.72,65.92
6180,0.29,1.03,-0.13,-27.77,-11.84,69.09
6200,0.33,0.95,-0.03,-34.73,-11.41,71.47
6220,0.37,0.87,-0.01,-36.19,-10.68,72.63
6240,0.41,0.87,0.05,-36.32,-9.22,72.51
6260,0.45,0.81,0.07,-31.49,-5.92,69.46
6280,0.54,0.65,0.09,-26.18,-4.76,60.24
6300,0.57,0.62,0.08,-22.16,-3.85,45.59
6320,0.59,0.64,0.10,-13.55,-3.72,26.49
6340,0.60,0.63,0.14,-6.29,-3.48,13.85
6360,0.61,0.64,0.14,0.73,-1.95,1.28
6380,0.65,0.52,0.18,7.26,-0.06,-23.93
6400,0.65,0.41,0.13,20.81,9.09,-48.52
6420,0.51,0.56,0.02,26.00,14.65,-71.59
6440,0.38,1.00,0.05,32.84,9.28,-84.29
6460,0.33,1.09,0.01,36.38,3.36,-67.08
6480,0.46,0.80,-0.04,33.81,4.09,-58.47
6500,0.57,0.41,-0.13,25.39,14.40,-70.25
6520,0.09,1.28,-0.09,11.90,24.90,-96.92
6540,0.05,1.50,0.01,12.21,7.45,-73.79
6560,0.32,1.10,0.06,24.66,3.60,-44.25
6580,0.60,0.76,-0.38,26.73,36.01,-58.59
6600,0.21,1.20,-0.61,11.78,65.49,-83.31
6620,-0.46,1.65,0.40,21.55,12.76,-54.87
6640,0.23,0.96,-0.19,-7.57,1.83,1.65
6660,0.22,1.00,-0.05,-10.50,-13.85,-4.52
6680,0.27,0.98,-0.06,-6.16,-4.03,-3.42
6700,0.23,0.97,-0.12,-4.09,0.98,-7.39
6720,0.23,0.98,-0.09,-3.54,0.73,-9.28
6740,0.23,0.98,-0.11,-2.14,1.83,-10.44
6760,0.22,0.99,-0.09,15.56,0.00,-13.49
6780,0.14,1.02,-0.07,2.14,0.12,-12.02
6800,0.18,1.01,-0.08,0.12,-2.50,-5.86
6820,0.20,1.00,-0.09,-0.98,-1.28,-3.30
