timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
3760,0.18,1.12,-0.24,12.08,15.32,-30.52
3780,0.34,0.93,-0.17,4.52,10.93,-26.79
3800,0.24,1.11,0.05,4.64,18.74,-34.48
3820,0.11,1.13,-0.04,9.58,19.23,-28.99
3840,0.14,1.06,-0.05,10.44,6.23,-22.52
3860,0.16,1.00,-0.11,2.75,10.74,-11.72
3880,0.18,1.00,-0.10,1.83,6.41,-11.23
3900,0.18,1.00,-0.09,0.79,3.17,-10.01
3920,0.16,1.00,-0.10,0.73,3.48,-9.03
3940,0.16,1.00,-0.10,0.37,2.81,-7.87
3960,0.16,1.00,-0.10,0.37,2.50,-6.90
3980,0.16,1.00,-0.10,-0.18,1.53,-4.58
4000,0.15,1.01,-0.09,0.37,1.10,-3.36
4020,0.15,1.00,-0.10,0.37,1.16,-1.65
4040,0.16,1.00,-0.10,0.61,0.98,-0.49
4060,0.16,1.00,-0.11,0.67,0.73,-0.24
4080,0.17,1.00,-0.11,0.18,0.79,0.12
4100,0.17,1.00,-0.11,-0.12,0.98,-0.06
4120,0.16,1.00,-0.11,-0.43,1.22,-0.12
4140,0.16,1.00,-0.11,-0.55,1.04,-0.06
4160,0.16,1.00,-0.11,-0.55,0.67,0.06
4180,0.17,1.00,-0.11,-0.55,0.49,0.31
4200,0.17,1.00,-0.11,-0.37,0.49,-0.06
4220,0.17,1.00,-0.11,-0.49,0.98,-0.24
4240,0.16,1.00,-0.11,-0.85,1.34,-0.43
4260,0.16,1.00,-0.11,-0.61,1.22,-0.18
4280,0.17,1.00,-0.11,-0.49,0.98,0.06
4300,0.16,1.00,-0.11,-0.49,0.85,0.24
4320,0.16,1.00,-0.11,-0.31,0.43,0.85
4340,0.15,1.00,-0.10,-0.43,0.31,1.34
4360,0.17,0.97,-0.11,-0.85,-0.79,2.26
4380,0.17,1.00,-0.11,-1.22,-0.37,2.14
4400,0.17,1.00,-0.11,-1.40,-0.43,2.08
4420,0.16,1.00,-0.10,-3.66,-1.16,2.93
4440,0.15,1.01,-0.10,-4.82,-2.99,6.90
4460,0.19,0.99,-0.11,-6.59,-3.85,9.64
4480,0.18,1.00,-0.10,-8.18,-2.81,9.58
4500,0.17,1.03,-0.08,-8.85,-3.11,11.47
4520,0.19,1.02,-0.07,-7.63,-2.32,15.32
4540,0.16,1.05,-0.07,-5.62,0.06,19.17
4560,0.20,1.05,-0.11,-2.08,-0.37,27.65
4580,0.18,1.09,-0.10,-0.18,-0.73,29.17
4600,0.20,1.10,-0.09,-0.18,-6.96,35.95
4620,0.28,1.08,-0.10,-4.88,-8.12,44.62
4640,0.24,1.07,-0.24,-4.09,-4.15,47.30
4660,0.26,1.06,-0.22,-10.38,-9.70,50.42
4680,0.27,1.07,-0.14,-19.23,-15.38,52.80
4700,0.29,1.04,-0.09,-22.46,-17.40,54.99
4720,0.32,1.00,-0.03,-22.89,-18.01,56.58
4740,0.37,0.91,-0.02,-23.07,-15.69,58.23
4760,0.40,0.87,-0.00,-23.07,-13.06,56.46
4780,0.42,0.86,-0.02,-22.95,-10.99,52.55
4800,0.46,0.81,0.03,-23.50,-11.41,47.06
4820,0.50,0.78,0.03,-22.40,-9.52,41.14
4840,0.50,0.79,0.03,-21.00,-8.30,36.07
4860,0.52,0.75,0.04,-18.55,-6.71,28.32
4880,0.55,0.73,0.06,-15.69,-6.71,21.79
4900,0.55,0.75,0.06,-13.31,-5.37,14.95
4920,0.56,0.74,0.06,-11.11,-4.52,5.49
4940,0.57,0.75,0.07,-7.08,-1.59,-0.92
4960,0.57,0.74,0.11,-3.97,-0.43,-9.09
4980,0.60,0.66,0.11,-0.67,1.59,-19.04
5000,0.57,0.68,0.07,3.60,6.71,-39.73
5020,0.54,0.69,0.06,6.90,8.91,-51.33
5040,0.43,0.91,0.10,10.93,10.13,-59.33
5060,0.40,0.98,0.13,21.36,4.76,-54.87
5080,0.41,0.87,0.05,25.57,6.35,-52.06
5100,0.45,0.68,-0.05,24.17,8.12,-54.08
5120,0.39,0.82,-0.14,10.38,15.56,-73.36
5140,0.14,1.20,-0.01,5.98,12.27,-78.00
5160,0.14,1.30,0.11,9.83,1.16,-63.78
5180,0.34,0.91,0.03,25.76,7.20,-50.11
5200,0.39,0.85,-0.13,25.63,18.49,-59.57
5220,0.23,1.27,-0.18,16.97,30.52,-71.59
5240,-0.45,1.65,-0.46,32.78,4.15,-42.36
5260,0.12,1.06,-0.20,15.99,11.60,-8.91
5280,0.22,0.98,-0.16,1.59,4.94,-6.77
5300,0.20,1.00,-0.08,-4.15,12.70,-9.16
5320,0.16,1.03,-0.01,-0.18,5.68,-8.18
5340,0.20,1.00,-0.06,5.55,2.81,-5.37
5360,0.21,0.98,-0.11,6.23,3.54,-4.76
5380,0.21,0.98,-0.12,1.53,3.23,-7.26
5400,0.20,0.99,-0.10,-0.98,2.44,-8.54
5420,0.20,1.00,-0.07,-1.10,2.44,-9.34
5440,0.17,1.01,-0.06,1.53,3.85,-9.09
5460,0.16,1.01,-0.08,2.56,3.36,-6.59
5480,0.17,1.00,-0.09,1.40,1.46,-3.17
5500,0.19,1.00,-0.09,-1.04,0.00,-0.92
5520,0.19,1.00,-0.09,-1.65,0.37,-1.10
5540,0.19,1.00,-0.08,-1.46,0.43,-1.59
5560,0.19,1.00,-0.09,-0.67,1.04,-2.26
5580,0.19,1.00,-0.09,-0.24,1.16,-2.26
5600,0.18,1.00,-0.09,0.31,1.77,-2.62
5620,0.18,1.00,-0.08,-0.49,0.79,-1.22
5640,0.18,1.00,-0.09,-0.49,0.85,-0.55
5660,0.18,1.00,-0.09,-0.18,0.37,0.00
5680,0.18,1.00,-0.08,-0.12,0.06,0.55
5700,0.18,1.00,-0.09,0.00,0.00,1.22
5720,0.19,1.00,-0.09,0.00,0.18,0.98
