timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
9420,0.17,1.00,-0.13,-0.06,1.77,-8.42
9440,0.17,1.00,-0.13,-0.67,1.89,-6.84
9460,0.17,1.00,-0.13,-0.06,1.65,-5.13
9480,0.17,1.00,-0.13,1.22,2.26,-4.39
9500,0.17,1.00,-0.13,1.53,2.93,-4.64
9520,0.16,1.00,-0.13,1.83,2.62,-3.72
9540,0.16,1.00,-0.14,1.59,2.20,-2.93
9560,0.16,1.00,-0.14,0.73,1.40,-2.20
9580,0.16,0.99,-0.14,-0.55,0.61,-1.46
9600,0.17,1.00,-0.14,-0.61,0.43,-1.34
9620,0.17,1.00,-0.14,0.43,0.37,-1.04
9640,0.17,0.99,-0.14,0.92,0.92,-1.34
9660,0.16,0.99,-0.14,-0.18,0.85,-1.53
9680,0.17,0.99,-0.14,-0.85,0.73,-1.22
9700,0.16,1.00,-0.14,-1.22,0.79,-1.46
9720,0.17,0.99,-0.14,-0.79,0.67,-1.40
9740,0.17,0.99,-0.14,-0.18,0.98,-1.40
9760,0.17,1.00,-0.14,-0.18,1.04,-1.16
9780,0.16,1.00,-0.14,-0.67,1.10,-1.04
9800,0.16,0.99,-0.14,-1.22,1.10,-0.73
9820,0.16,1.00,-0.14,-1.22,1.04,-0.61
9840,0.16,1.00,-0.14,-1.83,0.92,-0.85
9860,0.16,1.00,-0.14,-1.77,0.73,-1.22
9880,0.16,1.00,-0.14,-2.14,0.85,-1.10
9900,0.16,1.00,-0.14,-2.14,0.67,-1.04
9920,0.16,1.00,-0.14,-2.81,0.43,-1.04
9940,0.16,1.00,-0.13,-2.75,0.12,-0.92
9960,0.16,1.00,-0.13,-2.20,-0.12,-0.24
9980,0.15,1.00,-0.14,-2.38,-0.67,0.61
10000,0.16,1.00,-0.14,-3.54,-1.22,1.46
10020,0.16,1.00,-0.13,-4.52,-2.08,2.08
10040,0.17,1.00,-0.13,-4.94,-2.14,1.95
10060,0.16,1.00,-0.13,-4.94,-2.20,2.01
10080,0.17,0.99,-0.13,-5.37,-2.81,2.50
10100,0.17,1.00,-0.12,-7.14,-3.85,3.11
10120,0.16,1.00,-0.12,-7.87,-4.27,3.91
10140,0.18,1.00,-0.12,-8.67,-5.13,5.68
10160,0.17,1.00,-0.10,-8.73,-4.58,7.63
10180,0.18,1.01,-0.11,-8.54,-3.91,9.46
10200,0.19,1.00,-0.11,-9.16,-4.39,11.11
10220,0.20,0.99,-0.11,-9.46,-4.58,11.72
10240,0.20,1.01,-0.13,-9.22,-3.66,12.33
10260,0.19,1.02,-0.14,-9.58,-3.97,13.18
10280,0.17,1.07,-0.15,-11.96,-5.62,18.01
10300,0.18,1.11,-0.15,-15.08,-6.65,22.89
10320,0.18,1.14,-0.13,-19.35,-6.96,28.44
10340,0.21,1.10,-0.09,-19.96,-5.55,39.37
10360,0.24,1.06,-0.06,-20.20,-5.31,43.27
10380,0.28,1.00,-0.06,-20.32,-3.78,44.62
10400,0.30,0.95,-0.09,-21.85,-2.44,42.72
10420,0.32,0.93,-0.06,-24.90,-1.89,39.98
10440,0.34,0.91,-0.02,-26.37,-2.93,38.21
10460,0.36,0.89,-0.01,-25.21,-2.14,34.67
10480,0.37,0.91,0.03,-22.64,-3.11,32.78
10500,0.39,0.90,0.06,-18.86,-2.93,31.01
10520,0.41,0.90,0.08,-14.04,-3.17,26.25
10540,0.40,0.94,0.09,-6.47,-3.05,24.05
10560,0.43,0.89,0.07,-1.16,-3.60,23.19
10580,0.43,0.88,0.04,2.20,-2.44,20.45
10600,0.45,0.86,0.00,3.23,-1.34,15.01
10620,0.43,0.90,-0.01,2.50,-0.67,11.78
10640,0.44,0.91,-0.01,1.83,-1.28,10.93
10660,0.45,0.90,-0.01,-0.24,-1.10,9.83
10680,0.45,0.90,-0.01,-1.53,-0.79,8.36
10700,0.45,0.91,0.01,-2.32,-0.31,6.96
10720,0.46,0.91,0.04,-2.08,-0.31,6.04
10740,0.46,0.89,0.02,-1.71,0.31,5.07
10760,0.47,0.86,0.03,-1.04,0.61,3.66
10780,0.47,0.85,0.02,0.06,1.53,0.37
10800,0.47,0.87,0.02,0.73,1.89,-2.93
10820,0.46,0.90,0.03,1.53,1.46,-5.86
10840,0.46,0.91,0.04,3.23,1.71,-8.42
10860,0.46,0.88,0.02,4.21,2.81,-10.56
10880,0.46,0.87,0.02,5.07,3.11,-13.43
10900,0.45,0.88,0.02,6.04,4.09,-18.07
10920,0.45,0.88,0.01,7.63,3.60,-20.69
10940,0.44,0.87,-0.00,9.03,4.52,-23.68
10960,0.43,0.89,0.01,9.70,4.52,-27.40
10980,0.41,0.88,0.02,12.02,4.76,-33.08
11000,0.38,0.92,0.00,14.77,4.64,-36.01
11020,0.37,0.95,0.01,16.30,3.36,-35.77
11040,0.39,0.86,-0.09,15.75,6.10,-36.99
11060,0.36,0.86,-0.08,13.73,9.52,-42.48
11080,0.28,1.01,-0.04,12.94,8.54,-43.64
11100,0.28,1.05,-0.05,13.92,5.62,-37.17
11120,0.28,1.00,-0.05,15.26,6.41,-34.00
11140,0.29,0.95,-0.03,16.30,9.40,-34.85
11160,0.21,1.03,-0.07,17.52,13.73,-36.68
11180,0.24,1.12,-0.16,17.52,13.67,-31.49
11200,0.23,1.07,-0.21,15.26,13.92,-25.70
11220,0.26,1.01,-0.23,6.41,11.96,-22.52
11240,0.24,1.00,-0.17,-1.16,11.41,-23.56
11260,0.09,1.13,-0.08,-2.20,11.35,-22.64
11280,0.17,1.07,-0.07,5.55,2.26,-7.63
11300,0.23,0.98,-0.14,3.17,2.50,-6.65
11320,0.24,0.96,-0.14,0.79,4.21,-9.09
11340,0.24,0.95,-0.14,0.67,6.16,-14.34
11360,0.19,1.00,-0.13,2.50,9.83,-19.71
11380,0.09,1.07,-0.06,7.14,6.65,-19.53
11400,0.15,1.03,-0.11,5.98,-0.98,-9.77
11420,0.18,1.00,-0.13,-0.49,-0.55,-6.47
11440,0.18,1.00,-0.12,-0.92,0.18,-5.31
11460,0.18,1.00,-0.13,-0.31,1.83,-4.64
11480,0.19,0.99,-0.13,-1.04,1.53,-4.70
11500,0.19,0.99,-0.13,-1.28,2.81,-5.43
11520,0.18,0.99,-0.13,-1.34,3.72,-7.02
11540,0.17,1.00,-0.13,0.18,4.39,-8.73
11560,0.15,1.00,-0.11,0.31,4.52,-8.61
11580,0.14,1.00,-0.12,0.98,3.85,-7.20
11600,0.15,1.00,-0.12,0.24,2.87,-4.03
11620,0.15,1.00,-0.12,0.12,2.44,-2.87
11640,0.15,1.00,-0.13,0.24,2.20,-1.71
11660,0.16,1.00,-0.13,0.18,1.65,-1.10
11680,0.16,0.99,-0.13,0.12,1.65,-1.16
11700,0.16,1.00,-0.13,-0.55,1.53,-1.16
11720,0.16,1.00,-0.13,-0.85,0.79,-1.71
11740,0.16,1.00,-0.13,-0.92,0.79,-1.89
11760,0.15,1.00,-0.13,-1.10,0.49,-1.77
11780,0.15,1.00,-0.13,-1.16,0.61,-1.53
11800,0.15,1.00,-0.13,-0.98,0.73,-1.10
11820,0.15,1.00,-0.13,-1.22,0.85,-0.98
11840,0.15,1.00,-0.13,-1.34,0.92,-0.79
11860,0.15,1.00,-0.13,-0.24,0.85,-0.73
11880,0.15,1.00,-0.13,-0.18,0.73,-0.55
11900,0.16,1.00,-0.13,-0.61,0.61,-0.31
11920,0.16,1.00,-0.13,-0.43,0.73,-0.31
11940,0.16,1.00,-0.13,-1.10,0.79,-0.73
11960,0.16,1.00,-0.13,-1.28,0.55,-0.61
11980,0.15,1.00,-0.13,-0.49,0.43,-0.49
12000,0.15,1.00,-0.14,-0.85,0.37,-0.31
12020,0.16,1.00,-0.14,-1.46,0.43,-0.43
12040,0.15,1.00,-0.13,-2.08,0.55,-0.61
12060,0.16,1.00,-0.13,-2.01,0.73,-0.49
12080,0.15,1.00,-0.13,-1.89,0.55,-0.43
12100,0.15,1.00,-0.13,-1.83,0.31,0.12
12120,0.15,1.00,-0.13,-1.28,0.24,0.49
12140,0.15,1.00,-0.13,-1.71,0.00,0.61
12160,0.15,1.00,-0.13,-2.01,-0.31,1.28
12180,0.15,1.00,-0.12,-2.75,-1.22,1.83
12200,0.15,1.00,-0.13,-2.50,-1.53,2.08
12220,0.16,1.00,-0.13,-2.75,-1.59,2.32
12240,0.15,1.00,-0.12,-3.23,-1.40,2.62
12260,0.15,1.00,-0.12,-4.15,-2.26,3.60
12280,0.16,1.00,-0.13,-5.19,-3.30,5.43
12300,0.16,1.00,-0.12,-7.08,-3.85,7.39
12320,0.15,1.01,-0.11,-7.63,-4.58,9.28
12340,0.16,1.02,-0.11,-8.54,-5.49,13.00
12360,0.19,1.01,-0.12,-8.61,-4.27,16.24
12380,0.18,1.03,-0.12,-8.24,-3.23,18.31
12400,0.17,1.06,-0.12,-8.00,-4.33,21.61
12420,0.17,1.11,-0.13,-4.09,-8.36,29.30
12440,0.18,1.16,-0.16,-3.54,-5.80,33.51
12460,0.18,1.15,-0.15,-6.65,-6.65,39.25
12480,0.22,1.08,-0.15,-10.62,-5.98,46.57
12500,0.26,1.02,-0.15,-14.34,-6.23,47.00
12520,0.28,1.00,-0.12,-17.70,-7.08,47.18
12540,0.30,0.94,-0.10,-21.97,-8.61,45.90
12560,0.33,0.92,-0.05,-23.68,-8.00,44.37
12580,0.38,0.91,-0.01,-24.66,-7.08,43.40
12600,0.34,0.95,-0.02,-22.40,-3.17,42.24
12620,0.39,0.88,-0.01,-18.98,-4.33,41.38
12640,0.42,0.85,0.02,-16.17,-6.47,37.60
12660,0.44,0.84,0.02,-13.12,-5.80,34.48
12680,0.46,0.83,0.01,-9.46,-4.03,27.22
12700,0.47,0.83,0.02,-7.45,-3.42,22.34
12720,0.48,0.83,0.01,-5.31,-3.17,17.70
12740,0.48,0.86,0.01,-3.11,-2.20,12.21
12760,0.48,0.86,-0.00,-1.89,-0.67,9.03
12780,0.47,0.88,-0.02,-1.16,0.61,6.23
12800,0.46,0.91,-0.01,-1.65,0.37,4.33
12820,0.46,0.92,-0.00,-2.38,0.06,3.72
12840,0.47,0.90,0.01,-2.26,-0.61,3.36
12860,0.47,0.88,0.02,-1.34,0.18,2.38
12880,0.48,0.87,0.02,-0.37,1.22,1.34
12900,0.49,0.87,0.01,0.49,1.77,-0.67
12920,0.48,0.87,-0.00,1.28,1.89,-4.21
12940,0.48,0.87,-0.01,1.40,2.14,-6.90
12960,0.48,0.88,-0.00,1.22,2.32,-9.46
12980,0.48,0.87,0.01,1.34,2.87,-13.24
13000,0.48,0.85,0.05,3.42,3.78,-16.42
13020,0.47,0.85,0.03,5.55,5.43,-20.69
13040,0.46,0.85,0.00,8.12,5.19,-26.31
13060,0.43,0.89,-0.02,10.62,5.13,-29.30
13080,0.42,0.91,-0.03,11.41,4.58,-31.19
13100,0.41,0.92,-0.02,11.66,3.97,-32.65
13120,0.40,0.90,-0.02,13.06,3.91,-34.42
13140,0.37,0.94,-0.05,13.24,3.78,-35.64
13160,0.36,0.93,-0.08,11.54,3.66,-35.22
13180,0.35,0.93,-0.08,8.79,4.82,-35.89
13200,0.32,0.97,-0.06,6.96,5.55,-37.48
13220,0.29,0.99,-0.02,7.45,4.27,-35.95
13240,0.28,1.02,-0.05,10.86,4.21,-31.56
13260,0.30,0.97,-0.09,11.54,5.43,-28.99
13280,0.29,0.95,-0.13,8.85,8.54,-30.64
13300,0.27,0.97,-0.12,3.48,8.06,-34.06
13320,0.25,1.05,-0.10,2.50,5.49,-31.68
13340,0.25,1.03,-0.12,3.17,7.02,-28.99
13360,0.24,1.04,-0.10,2.62,11.11,-27.59
13380,0.17,1.10,-0.11,4.82,12.02,-24.90
13400,0.19,1.04,-0.15,8.73,11.47,-18.92
13420,0.23,1.00,-0.16,7.63,7.51,-14.65
13440,0.21,1.00,-0.14,3.91,9.40,-15.87
13460,0.23,1.00,-0.11,4.03,9.52,-17.15
13480,0.20,1.01,-0.10,5.86,11.90,-18.07
13500,0.15,1.02,-0.10,9.40,9.52,-15.26
13520,0.16,1.01,-0.12,7.20,7.26,-12.02
13540,0.17,1.00,-0.13,4.27,5.55,-10.01
13560,0.17,1.00,-0.13,1.04,4.15,-8.36
13580,0.16,1.00,-0.12,1.10,4.03,-8.00
13600,0.17,1.00,-0.12,1.89,4.21,-7.57
13620,0.16,1.00,-0.12,1.89,4.15,-6.77
13640,0.16,1.00,-0.13,2.38,4.03,-5.49
13660,0.15,1.00,-0.13,1.65,3.17,-4.33
13680,0.16,1.00,-0.13,1.46,2.44,-2.50
13700,0.16,1.00,-0.14,1.77,2.44,-1.83
13720,0.16,1.00,-0.14,1.71,1.89,-1.28
13740,0.16,0.99,-0.14,1.46,1.83,-1.28
13760,0.16,0.99,-0.14,1.22,1.65,-1.46
13780,0.16,1.00,-0.14,0.67,1.53,-1.71
13800,0.16,0.99,-0.15,0.43,1.28,-1.89
13820,0.16,1.00,-0.14,0.06,0.92,-1.95
13840,0.16,0.99,-0.15,0.24,1.10,-1.89
13860,0.16,1.00,-0.14,0.12,0.98,-1.95
13880,0.16,1.00,-0.14,-0.18,1.04,-2.08
13900,0.16,1.00,-0.15,0.06,1.10,-1.95
13920,0.15,1.00,-0.15,0.24,1.10,-1.95
13940,0.16,0.99,-0.15,0.06,1.40,-2.01
13960,0.15,0.99,-0.15,-0.43,1.34,-1.77
13980,0.15,1.00,-0.15,-0.55,1.34,-1.83
14000,0.15,1.00,-0.14,-0.92,0.92,-1.40
14020,0.15,1.00,-0.14,-0.85,0.98,-1.04
14040,0.15,1.00,-0.14,-0.55,1.22,-1.22
14060,0.15,1.00,-0.15,-0.73,1.22,-1.10
14080,0.15,1.00,-0.15,-0.92,1.16,-0.73
14100,0.15,1.00,-0.15,-1.10,1.22,-0.49
14120,0.15,1.00,-0.14,-0.73,1.10,-0.12
14140,0.15,0.99,-0.15,-0.73,1.04,0.00
14160,0.15,1.00,-0.15,-0.92,1.10,0.18
14180,0.15,1.00,-0.15,-0.67,1.04,0.37
14200,0.15,1.00,-0.15,-0.79,0.92,0.37
14220,0.15,0.99,-0.15,-0.61,0.98,0.55
14240,0.15,1.00,-0.15,-0.67,1.04,0.43
14260,0.15,0.99,-0.15,-1.28,0.98,0.49
14280,0.15,0.99,-0.15,-1.89,0.85,0.61
14300,0.16,0.99,-0.15,-2.62,0.98,0.55
14320,0.16,1.00,-0.14,-3.36,0.67,0.43
14340,0.16,1.00,-0.14,-2.08,0.37,0.43
14360,0.16,1.00,-0.14,-1.34,0.31,0.49
14380,0.15,1.00,-0.14,-0.92,0.18,0.79
14400,0.15,1.00,-0.14,-1.46,-0.49,1.77
14420,0.14,1.00,-0.14,-2.38,-1.59,2.32
14440,0.15,0.99,-0.14,-5.74,-3.66,2.87
14460,0.15,0.99,-0.15,-7.93,-4.88,3.54
14480,0.15,1.01,-0.14,-11.29,-7.39,5.25
14500,0.16,1.01,-0.11,-13.24,-8.18,7.87
14520,0.17,1.01,-0.10,-11.35,-7.69,10.74
14540,0.18,1.01,-0.12,-9.52,-6.10,13.18
14560,0.18,1.02,-0.13,-10.07,-6.23,17.82
14580,0.18,1.05,-0.14,-9.70,-4.94,20.39
14600,0.18,1.06,-0.13,-9.22,-6.16,22.64
14620,0.20,1.07,-0.13,-6.77,-6.47,26.43
14640,0.21,1.08,-0.14,-9.28,-5.07,29.30
14660,0.22,1.06,-0.17,-10.80,-4.21,32.90
14680,0.24,1.03,-0.16,-14.89,-5.25,35.10
14700,0.25,1.01,-0.12,-20.87,-6.04,35.89
14720,0.26,1.01,-0.09,-23.01,-6.65,36.87
14740,0.29,0.99,-0.06,-23.25,-7.08,37.78
14760,0.32,0.92,-0.06,-24.48,-5.13,37.35
14780,0.34,0.91,-0.07,-27.65,-3.23,35.71
14800,0.38,0.86,-0.05,-30.09,-1.77,33.75
14820,0.36,0.91,0.00,-31.13,-1.71,30.03
14840,0.37,0.92,0.04,-28.69,-2.62,28.93
14860,0.38,0.95,0.08,-23.93,-2.56,27.65
14880,0.40,0.94,0.08,-17.27,-0.98,26.92
14900,0.41,0.94,0.07,-13.67,0.00,25.76
14920,0.43,0.92,0.04,-10.62,1.28,25.02
14940,0.44,0.91,0.04,-7.20,1.16,22.03
14960,0.44,0.89,0.04,-4.88,0.55,20.32
14980,0.46,0.88,0.06,-3.05,-0.55,18.43
15000,0.47,0.88,0.05,0.12,-0.24,14.34
15020,0.47,0.87,0.05,1.71,0.31,11.35
15040,0.48,0.86,0.05,3.17,0.31,8.24
15060,0.49,0.83,0.03,4.64,1.28,2.62
15080,0.47,0.85,0.02,4.94,1.22,-0.73
15100,0.47,0.87,-0.01,3.72,1.40,-3.23
15120,0.48,0.87,-0.01,3.11,1.10,-7.57
15140,0.47,0.89,0.02,3.17,0.85,-10.25
15160,0.45,0.91,0.05,3.60,1.28,-12.51
15180,0.44,0.93,0.05,5.43,2.01,-13.18
15200,0.43,0.93,0.03,7.87,2.50,-12.82
15220,0.45,0.90,-0.01,8.54,2.81,-13.24
15240,0.46,0.87,-0.00,8.79,2.62,-15.44
15260,0.44,0.86,0.03,9.77,2.62,-20.94
15280,0.42,0.90,0.01,12.08,2.99,-24.29
15300,0.42,0.90,-0.01,13.92,1.77,-25.88
15320,0.41,0.90,-0.01,15.20,2.14,-28.50
15340,0.39,0.90,-0.04,15.44,3.54,-30.70
15360,0.37,0.93,-0.03,15.99,3.54,-32.96
15380,0.35,0.97,-0.03,16.66,2.08,-32.41
15400,0.34,0.97,-0.06,16.11,2.50,-31.01
15420,0.33,0.96,-0.08,15.75,5.37,-29.79
15440,0.31,0.98,-0.09,13.67,6.41,-29.91
15460,0.29,0.98,-0.06,13.24,5.62,-28.63
15480,0.26,1.03,-0.06,13.49,5.49,-26.67
15500,0.27,1.02,-0.11,12.94,5.68,-21.55
15520,0.29,0.95,-0.13,9.70,7.26,-22.34
15540,0.30,0.91,-0.12,7.45,7.81,-25.39
15560,0.26,0.95,-0.09,5.74,8.67,-28.87
15580,0.25,1.03,-0.11,3.91,8.12,-28.08
15600,0.24,1.05,-0.13,3.60,9.52,-26.49
15620,0.24,1.05,-0.15,3.97,11.78,-24.66
15640,0.24,1.01,-0.18,1.40,14.10,-23.74
15660,0.19,1.04,-0.15,-0.49,13.18,-24.23
15680,0.17,1.03,-0.10,4.33,9.40,-20.51
15700,0.19,1.03,-0.13,7.08,7.02,-15.01
15720,0.19,1.01,-0.14,5.55,7.20,-13.49
15740,0.20,1.00,-0.13,2.44,6.35,-13.00
15760,0.17,1.00,-0.12,1.40,5.86,-13.92
15780,0.13,1.03,-0.10,0.98,3.78,-11.96
15800,0.15,1.01,-0.12,0.06,0.85,-6.71
15820,0.17,0.97,-0.13,-0.06,-0.18,-3.54
15840,0.17,1.00,-0.13,0.67,0.92,-2.87
15860,0.17,1.00,-0.13,1.22,1.16,-2.44
15880,0.18,0.99,-0.14,0.55,1.83,-2.75
15900,0.17,0.99,-0.13,0.37,2.14,-3.05
15920,0.17,1.00,-0.13,0.43,3.05,-3.48
15940,0.17,1.00,-0.13,0.92,3.23,-4.03
15960,0.16,1.00,-0.14,2.08,4.21,-3.60
15980,0.16,0.99,-0.14,2.01,4.27,-3.48
16000,0.16,1.00,-0.13,1.77,3.91,-3.30
16020,0.16,1.00,-0.14,1.46,2.99,-2.56
16040,0.16,0.99,-0.14,1.77,2.50,-2.56
16060,0.16,1.00,-0.14,1.83,2.62,-2.62
16080,0.16,0.99,-0.15,2.62,2.44,-2.75
16100,0.15,1.00,-0.15,1.53,2.20,-3.48
16120,0.15,0.99,-0.15,0.49,1.77,-3.30
16140,0.15,1.00,-0.14,-0.37,1.34,-2.87
16160,0.16,1.00,-0.15,0.06,0.98,-2.38
16180,0.15,1.00,-0.14,0.18,1.34,-2.26
16200,0.15,1.00,-0.15,0.37,1.04,-2.01
16220,0.15,0.99,-0.15,-0.12,0.98,-1.89
16240,0.15,1.00,-0.15,-0.24,0.98,-1.65
16260,0.15,1.00,-0.15,-0.43,0.92,-0.98
16280,0.15,1.00,-0.15,-0.55,1.04,-1.04
16300,0.15,0.99,-0.15,-0.92,0.98,-0.73
16320,0.15,1.00,-0.15,-0.92,1.10,-0.67
16340,0.15,1.00,-0.15,-0.85,1.04,-0.49
16360,0.15,1.00,-0.15,-1.10,0.92,-0.12
16380,0.15,0.99,-0.15,-1.40,1.10,0.55
16400,0.15,1.00,-0.15,-1.16,1.10,0.79
16420,0.15,1.00,-0.15,-0.98,1.16,1.16
16440,0.15,0.99,-0.15,-0.55,1.10,0.98
16460,0.15,0.99,-0.15,-0.85,1.04,1.10
16480,0.15,0.99,-0.15,-1.65,1.22,0.98
16500,0.15,1.00,-0.15,-2.20,1.10,1.04
16520,0.15,0.99,-0.15,-2.93,0.79,1.34
16540,0.16,0.99,-0.15,-3.48,0.18,1.59
16560,0.14,1.00,-0.14,-4.15,-0.37,1.77
16580,0.16,0.99,-0.15,-4.15,-2.01,2.26
16600,0.16,0.99,-0.15,-4.33,-2.26,2.20
16620,0.16,1.00,-0.14,-4.76,-2.44,2.20
16640,0.15,1.00,-0.14,-5.31,-3.42,2.87
16660,0.16,1.00,-0.14,-5.98,-3.91,3.97
16680,0.16,1.00,-0.13,-7.20,-5.49,5.00
16700,0.16,1.00,-0.13,-8.24,-6.29,7.08
16720,0.18,1.00,-0.13,-9.58,-5.80,8.54
16740,0.17,1.01,-0.12,-9.28,-4.94,9.89
16760,0.19,1.00,-0.13,-8.67,-3.23,10.99
16780,0.19,1.02,-0.11,-8.00,-3.05,12.94
16800,0.18,1.02,-0.12,-4.94,-1.04,15.87
16820,0.17,1.03,-0.14,-4.76,-1.89,18.55
16840,0.19,1.08,-0.12,-4.09,-4.70,23.38
16860,0.23,1.05,-0.15,-4.27,-5.19,26.92
16880,0.23,1.06,-0.15,-7.63,-3.54,29.24
16900,0.23,1.05,-0.17,-11.72,-3.54,32.84
16920,0.24,1.04,-0.16,-15.87,-4.15,35.03
16940,0.25,1.02,-0.14,-19.90,-5.13,37.05
16960,0.27,1.01,-0.08,-22.89,-6.53,39.18
16980,0.31,0.96,-0.06,-23.74,-6.90,40.83
17000,0.33,0.92,-0.04,-23.68,-5.25,39.86
17020,0.35,0.90,-0.05,-23.19,-1.95,37.23
17040,0.37,0.91,-0.03,-22.77,-2.26,35.77
17060,0.37,0.91,-0.03,-21.85,-1.65,33.81
17080,0.39,0.89,0.01,-20.26,-3.66,30.40
17100,0.41,0.91,-0.00,-18.31,-3.66,29.17
17120,0.43,0.88,0.01,-17.09,-2.87,27.16
17140,0.44,0.88,0.02,-15.08,-1.59,22.46
17160,0.44,0.89,0.01,-12.94,-1.46,19.78
17180,0.46,0.87,0.03,-10.99,-2.08,17.40
17200,0.46,0.87,0.03,-9.03,-1.53,12.88
17220,0.48,0.84,0.05,-6.04,-1.34,8.61
17240,0.49,0.81,0.05,-3.91,-0.43,3.85
17260,0.48,0.85,0.05,-1.22,1.10,-1.10
17280,0.45,0.93,0.08,3.54,1.04,-5.74
17300,0.46,0.90,0.04,5.55,1.40,-6.35
17320,0.46,0.87,-0.00,6.71,2.69,-9.03
17340,0.46,0.88,0.01,7.45,3.72,-13.92
17360,0.45,0.87,0.00,8.85,3.85,-16.66
17380,0.43,0.92,0.01,10.80,3.85,-18.62
17400,0.42,0.92,0.00,12.70,3.17,-18.43
17420,0.43,0.91,-0.00,14.40,3.36,-19.17
17440,0.43,0.87,-0.00,15.32,4.39,-21.73
17460,0.39,0.88,0.04,18.37,5.43,-27.77
17480,0.35,0.97,-0.05,21.06,6.77,-28.99
17500,0.39,0.93,-0.08,21.00,3.66,-26.25
17520,0.39,0.89,-0.11,17.58,5.62,-30.21
17540,0.37,0.86,-0.07,15.08,7.81,-35.34
17560,0.32,0.93,-0.03,13.85,7.14,-39.00
17580,0.27,1.01,-0.06,14.10,7.32,-35.22
17600,0.28,0.99,-0.12,13.92,9.95,-34.12
17620,0.31,0.94,-0.13,11.96,9.64,-34.24
17640,0.29,0.93,-0.13,9.28,11.23,-38.64
17660,0.21,1.09,-0.10,7.93,10.01,-36.44
17680,0.21,1.13,-0.17,7.69,11.29,-29.48
17700,0.23,1.08,-0.23,5.92,11.84,-23.74
17720,0.26,1.01,-0.18,0.49,9.52,-21.06
17740,0.21,1.03,-0.14,-1.22,11.17,-23.19
17760,0.15,1.07,-0.07,4.64,9.52,-22.28
17780,0.21,0.97,-0.18,3.91,4.94,-14.89
17800,0.21,0.99,-0.16,-0.85,3.42,-17.09
17820,0.20,1.01,-0.11,0.00,2.75,-18.37
17840,0.21,1.00,-0.12,2.20,4.21,-18.55
17860,0.18,1.01,-0.12,3.17,6.16,-20.26
17880,0.13,1.02,-0.12,3.48,5.86,-19.41
17900,0.13,1.02,-0.11,0.85,1.53,-12.82
17920,0.15,1.01,-0.11,0.43,0.37,-8.18
17940,0.15,1.00,-0.13,1.46,1.04,-5.80
17960,0.16,1.00,-0.13,1.59,1.53,-3.36
17980,0.16,1.00,-0.13,1.89,1.59,-2.62
18000,0.16,0.99,-0.14,2.26,1.65,-2.32
18020,0.16,0.99,-0.14,1.53,1.04,-2.87
18040,0.16,1.00,-0.14,1.16,0.98,-2.81
18060,0.16,0.99,-0.14,1.34,1.04,-2.93
18080,0.16,0.99,-0.14,1.46,1.28,-3.30
18100,0.15,1.00,-0.14,0.98,1.65,-3.60
18120,0.16,0.99,-0.15,1.04,1.34,-3.54
18140,0.15,1.00,-0.14,0.61,1.59,-3.78
18160,0.15,1.00,-0.14,-0.06,1.34,-3.66
18180,0.15,0.99,-0.15,-0.12,1.16,-3.91
18200,0.15,1.00,-0.14,-0.24,1.34,-4.39
18220,0.15,1.00,-0.15,0.18,0.98,-3.85
18240,0.14,1.00,-0.14,-0.12,1.10,-3.97
18260,0.14,1.00,-0.15,-0.31,0.98,-3.48
18280,0.14,1.00,-0.15,-0.73,0.85,-2.87
18300,0.14,1.00,-0.15,-0.98,0.98,-1.89
18320,0.14,1.00,-0.15,-1.34,0.92,-1.77
18340,0.14,1.00,-0.14,-1.28,0.73,-0.73
18360,0.14,1.00,-0.15,-1.04,0.73,-0.67
18380,0.14,1.00,-0.14,-0.49,0.79,-0.79
18400,0.14,1.00,-0.15,-0.49,1.04,-0.49
18420,0.14,1.00,-0.15,-0.55,1.22,-0.12
18440,0.14,1.00,-0.15,-0.79,1.04,0.18
18460,0.14,1.00,-0.15,-0.73,1.22,-0.24
18480,0.14,1.00,-0.15,-0.61,1.04,-0.18
18500,0.14,1.00,-0.15,-0.73,1.04,-0.06
18520,0.14,1.00,-0.15,-1.16,1.22,0.06
18540,0.14,1.00,-0.14,-0.85,1.10,0.06
18560,0.14,1.00,-0.15,-0.73,1.10,0.18
18580,0.14,1.00,-0.15,-0.31,1.16,0.31
18600,0.14,1.00,-0.15,-0.55,1.28,0.55
18620,0.14,1.00,-0.15,-0.85,1.40,0.98
18640,0.14,1.00,-0.15,-1.22,1.40,1.34
18660,0.14,1.00,-0.14,-0.98,1.16,2.08
18680,0.15,0.99,-0.15,-0.31,0.85,2.14
18700,0.14,1.00,-0.15,0.24,0.92,2.01
18720,0.15,0.99,-0.15,0.79,1.04,2.08
18740,0.15,0.99,-0.15,0.67,1.16,2.14
18760,0.14,1.00,-0.15,0.06,1.46,2.14
18780,0.15,0.99,-0.16,-1.83,1.46,2.44
18800,0.14,1.00,-0.15,-3.72,0.49,2.75
18820,0.16,1.00,-0.15,-4.94,-0.92,3.05
18840,0.16,1.00,-0.15,-4.39,-1.53,2.93
18860,0.16,1.00,-0.14,-4.70,-1.83,2.75
18880,0.15,1.00,-0.14,-4.82,-2.14,2.81
18900,0.14,1.00,-0.13,-5.86,-3.11,3.72
18920,0.17,1.00,-0.14,-7.75,-6.29,6.84
